"","exposure","roi","ROI","OLS_Coefficient","OLS_P_Value","OLS_N","IV_Coefficient","IV_StdError","IV_P_Value","Num_snps","IV_N","roi_num"
"254","adhd","roi254","R_44_ROI",0.00593072812706525,0.193203760050883,6380,-0.0148870502671047,0.00946349997990916,0.115744876826519,900,6380,254
"255","adhd","roi255","R_45_ROI",0.0042761723033207,0.328806584263937,6380,-0.0042225102570818,0.00907985961951927,0.641917734784518,900,6380,255
"256","adhd","roi256","R_47l_ROI",0.00432682225261475,0.25067908125726,6380,-0.0121372304541891,0.00781957177777516,0.120673502720452,900,6380,256
"257","adhd","roi257","R_a47r_ROI",0.00329937204653409,0.503864213433874,6380,-0.0177788901918235,0.0102467674224872,0.0827762295936852,900,6380,257
"258","adhd","roi258","R_6r_ROI",-0.00342988647064019,0.341962309071901,6380,0.0028936880609835,0.00748348096114528,0.699008450140026,900,6380,258
"259","adhd","roi259","R_IFJa_ROI",0.00575859740772838,0.216027237416543,6380,0.00878023826842774,0.00964876839374999,0.362864645025504,900,6380,259
"260","adhd","roi260","R_IFJp_ROI",0.00512360253956229,0.26601163877812,6380,-0.00448770154463874,0.00955160173674288,0.638487138704398,900,6380,260
"261","adhd","roi261","R_IFSp_ROI",0.00700260575089651,0.153681295585495,6380,0.00968739873275836,0.010174461750728,0.341067756420739,900,6380,261
"262","adhd","roi262","R_IFSa_ROI",-0.000542302875460081,0.911496617095518,6380,-0.00201130205100429,0.010114039490009,0.842376738031675,900,6380,262
"263","adhd","roi263","R_p9-46v_ROI",-0.00206747643498917,0.652833838494874,6380,-0.0132264405017595,0.00953199589141784,0.165312436801741,900,6380,263
"264","adhd","roi264","R_46_ROI",0.00154213219024752,0.741264624802135,6380,-0.0224124459793289,0.0097019327074443,0.0209143601829889,900,6380,264
"265","adhd","roi265","R_a9-46v_ROI",0.00524113143115376,0.272524548057201,6380,-0.0165107203203049,0.00991724802256385,0.0959920667419034,900,6380,265
"266","adhd","roi266","R_9-46d_ROI",-0.00727880934448256,0.145113204599367,6380,-0.0340148006376855,0.0103783610485043,0.0010530189487432,900,6380,266
"267","adhd","roi267","R_9a_ROI",0.000509295064437181,0.93148805367632,6380,-0.0408674346791883,0.0123270286626274,0.000920663672947984,900,6380,267
"268","adhd","roi268","R_10v_ROI",-0.00479331764580398,0.273536917772276,6380,-0.0146078588765044,0.00907788142432616,0.107628620996397,900,6380,268
"269","adhd","roi269","R_a10p_ROI",-0.00103245226493534,0.853290254117527,6380,-0.0246850133855774,0.0115900445130385,0.0332225282920523,900,6380,269
"270","adhd","roi270","R_10pp_ROI",-0.012933482080516,0.0273341829874957,6380,-0.0232701249327592,0.0121502727313099,0.0555125459631786,900,6380,270
"271","adhd","roi271","R_11l_ROI",0.00564050781018458,0.257615715325298,6380,-0.00756178573727283,0.0103339243752595,0.464351837448254,900,6380,271
"272","adhd","roi272","R_13l_ROI",0.00856140965216763,0.0767824446852061,6380,0.00256777443136882,0.0100287217968093,0.797926640057971,900,6380,272
"273","adhd","roi273","R_OFC_ROI",-0.00757156373646859,0.102061369174511,6380,-0.013254203798833,0.0096002466584794,0.167447114115307,900,6380,273
"274","adhd","roi274","R_47s_ROI",-0.000147211150836591,0.968980786972367,6380,-0.0024089779860084,0.00784776295704769,0.758881071843343,900,6380,274
"275","adhd","roi275","R_LIPd_ROI",0.00433032762400457,0.253258031810181,6380,-3.53108443858075e-05,0.00785762848752804,0.99641459543879,900,6380,275
"276","adhd","roi276","R_6a_ROI",0.00293275969952211,0.483313178345505,6380,0.00908527555668812,0.00867415291500096,0.294956582888572,900,6380,276
"277","adhd","roi277","R_i6-8_ROI",0.00676286294651346,0.115152718043184,6380,0.0104352795973618,0.00889819499056,0.240943469559825,900,6380,277
"278","adhd","roi278","R_s6-8_ROI",0.00788892862980611,0.103863532883666,6380,0.00394696807915101,0.0100544876415037,0.694659208697709,900,6380,278
"279","adhd","roi279","R_43_ROI",0.000328172510707228,0.92195346216878,6380,0.00152353568210686,0.00694371107405456,0.826335912234559,900,6380,279
"280","adhd","roi280","R_OP4_ROI",-0.00315242902843683,0.358559756345496,6380,-0.00115840691975908,0.00711769765287625,0.870720259957622,900,6380,280
"281","adhd","roi281","R_OP1_ROI",0.00941601952654287,0.013692700086686,6380,0.00176339061282797,0.00791839448336681,0.823779664087086,900,6380,281
"282","adhd","roi282","R_OP2-3_ROI",0.00510918539666665,0.206570763350949,6380,0.0141034591250724,0.00838813057017651,0.0927422184939811,900,6380,282
"283","adhd","roi283","R_52_ROI",0.000730866660230771,0.872604926889189,6380,0.0085982867476011,0.00945065574144544,0.362957943892321,900,6380,283
"284","adhd","roi284","R_RI_ROI",-0.000929347141324983,0.809837528631974,6380,-0.0075753008539194,0.00800776193858764,0.344187139375792,900,6380,284
"285","adhd","roi285","R_PFcm_ROI",0.00203168276291731,0.568834394108096,6380,-0.0066259581498256,0.00739512677936785,0.370292069046472,900,6380,285
"286","adhd","roi286","R_PoI2_ROI",0.00356854351250599,0.320021004245842,6380,0.0128888404769437,0.00744268502231161,0.0833671980265227,900,6380,286
"287","adhd","roi287","R_TA2_ROI",0.00397347057311586,0.369588087588749,6380,0.0186612786309458,0.00918783160402141,0.0422876845806794,900,6380,287
"288","adhd","roi288","R_FOP4_ROI",0.00571580780885716,0.134830716066205,6380,0.00326993466657169,0.00792341212154533,0.679845633063176,900,6380,288
"289","adhd","roi289","R_MI_ROI",0.00459394729210716,0.199619630207236,6380,0.00460879494068384,0.00742416681866519,0.53476476286653,900,6380,289
"290","adhd","roi290","R_Pir_ROI",7.70113605712313e-05,0.986241234233622,6380,0.0256802820271641,0.00928121334213496,0.00567536436258673,900,6380,290
"291","adhd","roi291","R_AVI_ROI",0.00605547049920989,0.136832824355762,6380,-0.00104312575009278,0.00843907331933414,0.901630610962258,900,6380,291
"292","adhd","roi292","R_AAIC_ROI",-0.00164733049886404,0.715413657709983,6380,-0.00623018981650363,0.00936689981719268,0.505992537894522,900,6380,292
"293","adhd","roi293","R_FOP1_ROI",0.00312915724337748,0.346768024102278,6380,0.00288271522884047,0.00689402622939641,0.675853861228206,900,6380,293
"294","adhd","roi294","R_FOP3_ROI",0.00353935963342634,0.358471204019049,6380,0.00273463443291016,0.00798967065110991,0.732158073723196,900,6380,294
"295","adhd","roi295","R_FOP2_ROI",0.00480873930014429,0.214988205845169,6380,0.00161873553473704,0.00803917943253597,0.840426790438998,900,6380,295
"296","adhd","roi296","R_PFt_ROI",0.00371648228223512,0.322797340745023,6380,0.00323585913212693,0.00779171930071449,0.677940224149794,900,6380,296
"297","adhd","roi297","R_AIP_ROI",0.00133485737821943,0.711594206660368,6380,-0.0059360837603176,0.00748679333620246,0.427880767381317,900,6380,297
"298","adhd","roi298","R_EC_ROI",-0.00597169175335546,0.0790248628951322,6380,0.000854661228155054,0.00704950820433477,0.903507142218677,900,6380,298
"299","adhd","roi299","R_PreS_ROI",-0.0092990973695779,0.0271534193422786,6380,-0.0105813367861201,0.00872364977213866,0.225194538464844,900,6380,299
"300","adhd","roi300","R_H_ROI",-0.00253382668720081,0.484030605281325,6380,-0.0118912548207609,0.00750920463703218,0.113344169971843,900,6380,300
"301","adhd","roi301","R_ProS_ROI",-0.00966119914546611,0.0836258077368116,6380,-0.0210390254537658,0.0115787671991224,0.0692587202435818,900,6380,301
"302","adhd","roi302","R_PeEc_ROI",-0.00514808823438626,0.174090820585,6380,-0.00514582347634377,0.00785112647173197,0.512217918184618,900,6380,302
"303","adhd","roi303","R_STGa_ROI",0.000146249918031452,0.971225530749989,6380,0.0126874708106356,0.00841110971687321,0.13149712626279,900,6380,303
"304","adhd","roi304","R_PBelt_ROI",0.00532368967920689,0.201081358696902,6380,0.0051027640956322,0.00863148056175595,0.554420377680324,900,6380,304
"305","adhd","roi305","R_A5_ROI",0.00585171018973826,0.262205711939755,6380,0.0294139034948142,0.0108359742575385,0.0066561126524268,900,6380,305
"306","adhd","roi306","R_PHA1_ROI",-0.00194354423635554,0.600850735780244,6380,-0.00892182556887752,0.00770289810882379,0.246808426238231,900,6380,306
"307","adhd","roi307","R_PHA3_ROI",-0.0011964364607508,0.799842342049415,6380,-0.00975563883184818,0.00978426677172278,0.31876642445211,900,6380,307
"308","adhd","roi308","R_STSda_ROI",0.00420146826605242,0.367184352143618,6380,0.0265185571811628,0.00967542928452721,0.00614579789565106,900,6380,308
"309","adhd","roi309","R_STSdp_ROI",0.00937399098638898,0.036947103654676,6380,0.0243932527384915,0.00932046314508922,0.00888712605248022,900,6380,309
"310","adhd","roi310","R_STSvp_ROI",0.00927421120187122,0.0078317009553899,6380,0.014298213226329,0.00722874249945692,0.0479754685040482,900,6380,310
"311","adhd","roi311","R_TGd_ROI",0.000742349814892164,0.857910886524825,6380,0.0138021803959714,0.00860207653809154,0.108649653348015,900,6380,311
"312","adhd","roi312","R_TE1a_ROI",-0.000266592573543802,0.941878817248614,6380,0.0119852198892112,0.00758655381422508,0.114202864706355,900,6380,312
"313","adhd","roi313","R_TE1p_ROI",0.010633995036434,0.00857810072803865,6380,0.0128353893887059,0.0083846743864475,0.125864657987087,900,6380,313
"314","adhd","roi314","R_TE2a_ROI",0.00469354168557262,0.270346533785473,6380,0.0125953958737207,0.00882885865969181,0.15373946074239,900,6380,314
"315","adhd","roi315","R_TF_ROI",0.00170717019293176,0.707366702298504,6380,9.87599020819053e-05,0.00942721363244578,0.991641807413112,900,6380,315
"316","adhd","roi316","R_TE2p_ROI",-0.00217405625450571,0.613775826835879,6380,-0.00216016764083638,0.00892964080253854,0.808857841698937,900,6380,316
"317","adhd","roi317","R_PHT_ROI",0.00189652075155347,0.621790986814132,6380,-0.00045069144218359,0.00796959425986315,0.954904350427125,900,6380,317
"318","adhd","roi318","R_PH_ROI",0.00481702709527436,0.209291820629512,6380,0.0169568083181903,0.00795911065978856,0.0331693544162276,900,6380,318
"319","adhd","roi319","R_TPOJ1_ROI",0.00662137161535781,0.127629471695629,6380,0.0112549242527898,0.00900934252282581,0.211619425419689,900,6380,319
"320","adhd","roi320","R_TPOJ2_ROI",0.00363869703894015,0.386943986216621,6380,0.00303751395729731,0.0087181470822765,0.727541711689675,900,6380,320
"321","adhd","roi321","R_TPOJ3_ROI",0.00676668360216123,0.17172453464942,6380,0.00830337955047575,0.0102629579657081,0.418509127296122,900,6380,321
"322","adhd","roi322","R_DVT_ROI",0.00307161711690273,0.521879623181397,6380,-0.0106345748085159,0.00994823008017113,0.285113941961081,900,6380,322
"323","adhd","roi323","R_PGp_ROI",0.00596139416605712,0.144261502347658,6380,0.00568605696232322,0.00846293595847142,0.501685998284788,900,6380,323
"324","adhd","roi324","R_IP2_ROI",0.0020878665765394,0.589366490165657,6380,0.00041559315417754,0.00801864936176421,0.958667111986722,900,6380,324
"325","adhd","roi325","R_IP1_ROI",0.00926282588202841,0.0241290498014302,6380,0.00719660897414433,0.00851331981230345,0.397955458643409,900,6380,325
"326","adhd","roi326","R_IP0_ROI",0.00260688709599418,0.504997400513209,6380,0.00443413684960883,0.00810623332983498,0.584395586710123,900,6380,326
"327","adhd","roi327","R_PFop_ROI",-0.00261372427597221,0.397546213367491,6380,-0.010702520673678,0.00640763793842578,0.0949139971645023,900,6380,327
"328","adhd","roi328","R_PF_ROI",0.0012315880725425,0.722102127368714,6380,-0.0113248409029837,0.0071858894818103,0.115079339626836,900,6380,328
"329","adhd","roi329","R_PFm_ROI",0.00656602278805909,0.163676385935299,6380,-0.00668181292952225,0.00977774780747398,0.494398352091749,900,6380,329
"330","adhd","roi330","R_PGi_ROI",0.00749215814265573,0.048603835666093,6380,0.0065071062485639,0.00787441090568312,0.40863027715041,900,6380,330
"331","adhd","roi331","R_PGs_ROI",0.0046863419980394,0.223728235904751,6380,0.0117214726906138,0.0079862219900638,0.142231881008942,900,6380,331
"332","adhd","roi332","R_V6A_ROI",0.00531592999690487,0.302164356619804,6380,-0.00387281841867674,0.0106823271740253,0.716957241625433,900,6380,332
"333","adhd","roi333","R_VMV1_ROI",-0.00330151928896896,0.292366069181427,6380,-0.00139043987640407,0.00649972502576251,0.830614046759297,900,6380,333
"334","adhd","roi334","R_VMV3_ROI",-0.00434441535609265,0.246992084710743,6380,0.00443787761752647,0.00778211146958303,0.568517058552755,900,6380,334
"335","adhd","roi335","R_PHA2_ROI",-0.00889396563473018,0.0397734695059144,6380,-0.00454199260688998,0.00896619426936938,0.612475067467867,900,6380,335
"336","adhd","roi336","R_V4t_ROI",0.00717913161900308,0.121028165587748,6380,0.0159605634726823,0.00960025305693406,0.0964587835779359,900,6380,336
"337","adhd","roi337","R_FST_ROI",0.00364730950862413,0.370891393884361,6380,0.0214613724654306,0.00846201961128441,0.0112299624926333,900,6380,337
"338","adhd","roi338","R_V3CD_ROI",0.00300544876266488,0.390040771710602,6380,0.0132248488775464,0.00725292410483568,0.0682924458414887,900,6380,338
"339","adhd","roi339","R_LO3_ROI",-0.00491951951109104,0.206496712670176,6380,0.00255190234150733,0.00807462390784874,0.751982670852857,900,6380,339
"340","adhd","roi340","R_VMV2_ROI",-0.000282018389536652,0.944581193256996,6380,-0.000825367133158729,0.00841016249138934,0.921824799863672,900,6380,340
"341","adhd","roi341","R_31pd_ROI",0.00475953545861364,0.203051591109346,6380,-0.00530655436338278,0.00775498476826801,0.493825433463334,900,6380,341
"342","adhd","roi342","R_31a_ROI",0.00895456945954961,0.0142044751494825,6380,0.00269416630836788,0.00757018010303072,0.721933255040555,900,6380,342
"343","adhd","roi343","R_VVC_ROI",0.000900280588169426,0.82349607526076,6380,-0.00321468986363343,0.00836762352743986,0.700856424356179,900,6380,343
"344","adhd","roi344","R_25_ROI",-0.00506771360488054,0.282294863667949,6380,-0.0151043747153377,0.00977371234005255,0.122297245501322,900,6380,344
"345","adhd","roi345","R_s32_ROI",0.00101623115958113,0.814960538157255,6380,-0.00991343468404543,0.00900588410070987,0.271037029275611,900,6380,345
"346","adhd","roi346","R_pOFC_ROI",-0.00900709401952601,0.0438125254719377,6380,-0.0100042344937495,0.00926073865244675,0.280056308983937,900,6380,346
"347","adhd","roi347","R_PoI1_ROI",0.00187962525425237,0.643604190940788,6380,0.015354203834865,0.00842885258913722,0.0685588676813967,900,6380,347
"348","adhd","roi348","R_Ig_ROI",0.00433785398679638,0.267402900019361,6380,0.00413329253046623,0.0081075741000382,0.61020481811666,900,6380,348
"349","adhd","roi349","R_FOP5_ROI",0.00819495291218976,0.0628295591261916,6380,0.0087195198224809,0.0091301055302915,0.339599035618974,900,6380,349
"350","adhd","roi350","R_p10p_ROI",-0.00500419878223772,0.321144595393525,6380,-0.0352007248827802,0.0104850446916973,0.000791883170445597,900,6380,350
"351","adhd","roi351","R_p47r_ROI",0.00233863609272343,0.61451186953147,6380,-0.0144320650686501,0.00963546045836673,0.134232817001181,900,6380,351
"352","adhd","roi352","R_TGv_ROI",-0.0048003878947939,0.245154496243555,6380,0.00415621400377438,0.00856497544267546,0.627510765019277,900,6380,352
"353","adhd","roi353","R_MBelt_ROI",0.00745637892241847,0.0989100083360692,6380,0.0132060404284361,0.00936706679001658,0.158636542770672,900,6380,353
"354","adhd","roi354","R_LBelt_ROI",0.00705400374950278,0.0871182162191525,6380,0.00791979638595733,0.00854636589242953,0.354124771412362,900,6380,354
"355","adhd","roi355","R_A4_ROI",0.00400030314592608,0.379072755331282,6380,0.0165312268590919,0.00943285963925392,0.0797334212685477,900,6380,355
"356","adhd","roi356","R_STSva_ROI",0.00367375609376954,0.34365173180673,6380,0.0148913665676533,0.00804701420118731,0.0642812242056439,900,6380,356
"357","adhd","roi357","R_TE1m_ROI",0.00535032577460593,0.164676543158701,6380,0.00236978003634299,0.00798174846708652,0.766552640110538,900,6380,357
"358","adhd","roi358","R_PI_ROI",0.00321203531046301,0.519004726142578,6380,0.0106749239177553,0.0103267528879763,0.301308454828301,900,6380,358
"359","adhd","roi359","R_a32pr_ROI",-0.00158111336647723,0.760038976344119,6380,-0.0186321391459873,0.0107402162843898,0.0828244088796222,900,6380,359
"360","adhd","roi360","R_p24_ROI",-0.00593037594796566,0.206925835610649,6380,-0.0230940682238755,0.0097503764732535,0.0178885597106426,900,6380,360
"361","adhd","roi361","accumbens_left",0.0067632982339631,0.177323173399404,6380,0.0177247968100354,0.0103957987328292,0.0882439018106556,900,6380,361
"362","adhd","roi362","accumbens_right",0.000860987978963495,0.857725476928287,6380,-0.00418222063065647,0.00995678200642586,0.674472313484876,900,6380,362
"363","adhd","roi363","amygdala_left",0.000276995215127464,0.96423900115156,6380,-0.0122606734568323,0.0128112265424734,0.338590586484875,900,6380,363
"364","adhd","roi364","amygdala_right",-0.00627620850475744,0.220160658703747,6380,-0.00563247580532486,0.0106105819193179,0.595551136743752,900,6380,364
"365","adhd","roi365","caudate_left",0.0011364224116683,0.794979189306771,6380,-0.00636680102434464,0.00906794328444646,0.482628836608286,900,6380,365
"366","adhd","roi366","caudate_right",0.000754810541704345,0.884703680789713,6380,0.0183781521877402,0.0108000542573534,0.0888656314767797,900,6380,366
"367","adhd","roi367","cerebellum_left",0.00671992211149766,0.125486040209803,6380,0.0152756915198737,0.00909382399736702,0.0930477128170266,900,6380,367
"368","adhd","roi368","cerebellum_right",-0.0129770931330512,0.01754378497006,6380,-0.0118003970391843,0.0113238091192245,0.297410779541906,900,6380,368
"369","adhd","roi369","diencephalon_left",0.00503228023195373,0.285328771811991,6380,0.00987792306569594,0.00976406177825906,0.311738468054747,900,6380,369
"370","adhd","roi370","diencephalon_right",-0.000357810647477016,0.945649538201266,6380,0.0130425653994835,0.0108860170909597,0.230921651124498,900,6380,370
"371","adhd","roi371","hippocampus_left",0.00481057645254448,0.320770290670366,6380,0.0143314914160227,0.0100463895838202,0.153763983328069,900,6380,371
"372","adhd","roi372","hippocampus_right",0.0150298292765976,0.00509003692096468,6380,0.0155983489914554,0.0111187855475435,0.160700635170282,900,6380,372
"373","adhd","roi373","pallidum_left",-0.000483609476604226,0.919678173035318,6380,0.00417568611327712,0.00994239348959152,0.674508373526937,900,6380,373
"374","adhd","roi374","pallidum_right",-0.00344575838917974,0.472143142875558,6380,-0.00203612144515975,0.00993448668168237,0.837613931960945,900,6380,374
"375","adhd","roi375","putamen_left",-0.00571054158875434,0.346801722622003,6380,0.0209822437180111,0.0126011841984039,0.0959417948117663,900,6380,375
"376","adhd","roi376","putamen_right",-0.00100095710529438,0.84966636787655,6380,0.0248364557016296,0.0109676163068124,0.0235752277442853,900,6380,376
"377","adhd","roi377","thalamus_left",-0.00261760303280119,0.593923122511312,6380,0.0099676541065053,0.0101826030966047,0.327671228600763,900,6380,377
"378","adhd","roi378","thalamus_right",-0.00486563390455126,0.306480350431811,6380,-0.00768139544296953,0.00986293066736528,0.436117803625897,900,6380,378
"379","adhd","roi379","brainstem",0.00922322623796255,0.121532147236188,6380,0.0289417586721748,0.0123575530973998,0.019209818884817,900,6380,379
